uuid,class,order,family,genus,species,common_name,description
bec186d5-350b-4eda-af3f-d9e3e9801df6,mammalia,pilosa,megalonychidae,choloepus,didactylus,linné's two-toed sloth,
becf3932-4ec8-4897-8d41-f9f248648794,mammalia,carnivora,procyonidae,potos,flavus,kinkajou,"The kinkajou is a tropical rainforest mammal of the family Procyonidae related to olingos, coatis, raccoons, and the ringtail and cacomistle. It is the only member of the genus Potos and is also known as the ""honey bear"". Though kinkajous are arboreal, they are not closely related to any other tree-dwelling mammal group."
bee0b5fb-7fa8-4242-87fd-18bf30007a4d,aves,accipitriformes,,,,accipitriformes order,
befdb06b-b64c-431f-94cf-d26a58bf13fe,mammalia,primates,cercopithecidae,cercopithecus,denti,dent's monkey,
bf17d25e-6f62-4525-a07e-ef0e5b8fdb46,aves,pelecaniformes,ardeidae,ardea,cinerea,grey heron,"The grey heron is a long-legged wading bird of the heron family, Ardeidae, native throughout temperate Europe and Asia, and also parts of Africa. It is resident in much of its range, but some populations from the more northern parts migrate southwards in autumn. A bird of wetland areas, it can be seen around lakes, rivers, ponds, marshes and on the sea coast. It feeds mostly on aquatic creatures which it catches after standing stationary beside or in the water, or stalking its prey through the shallows."
bf385f1d-a46c-49d6-8447-e4051cfb0f1f,aves,pelecaniformes,threskiornithidae,eudocimus,albus,white ibis,"White ibis may refer to several birds:American white ibis, Eudocimus albus
Australian white ibis, Threskiornis molucca
Solomons white ibis or Solomon Islands white ibis, Threskiornis (molucca) pygmaeus
Asiatic white ibis, an alternative name for the black-headed ibis, Threskiornis melanocephala"
bf4af16d-d079-4d7c-af7a-be9c9c7cceab,mammalia,perissodactyla,equidae,equus,africanus,african wild ass,"The African wild ass or African wild donkey is a wild member of the horse family, Equidae. This species is thought to be the ancestor of the domestic donkey, which is sometimes placed within the same species. They live in the deserts and other arid areas of the Horn of Africa, in Eritrea, Ethiopia and Somalia. It formerly had a wider range north and west into Sudan, Egypt, and Libya. It is Critically Endangered, with about 570 existing in the wild."
bf67d4d9-85ae-46c6-ad99-479d18c0692c,aves,passeriformes,muscicapidae,cossypha,niveicapilla,snowy-crowned robin-chat,"The snowy-crowned robin-chat is a species of bird in the family Muscicapidae. It is also known as the snowy-headed robin-chat. 
Its disjunct range extends across the northern half of Sub-Saharan Africa .
Its natural habitats are subtropical or tropical dry forest, subtropical or tropical moist lowland forest, and moist savanna."
bf7fa6d3-bffa-465c-9822-9b06fa345ee2,aves,passeriformes,certhiidae,certhia,brachydactyla,short-toed treecreeper,"The short-toed treecreeper is a small passerine bird found in woodlands through much of the warmer regions of Europe and into north Africa. It has a generally more southerly distribution than the other European treecreeper species, the common treecreeper, with which it is easily confused where they both occur. The short-toed treecreeper tends to prefer deciduous trees and lower altitudes than its relative in these overlap areas. Although mainly sedentary, vagrants have occurred outside the breeding range."
bf821325-fbf8-4b48-a437-4c238ad07f90,reptilia,squamata,varanidae,varanus,salvator,common water monitor,
bf866655-cf27-4f60-8353-c1ca714b3d99,mammalia,carnivora,mephitidae,mydaus,,mydaus species,
bf92583d-3a1c-49e2-8883-868be0866f1b,mammalia,rodentia,sciuridae,neotamias,obscurus,california chipmunk,"The California chipmunk or chaparral chipmunk is a species of rodent in the squirrel family Sciuridae. It is found in Baja California, Mexico, and in southern California in the United States."
bf9b4f1c-0b5d-49a9-ab20-0c8d0401b768,mammalia,diprotodontia,potoroidae,potorous,tridactylus,long-nosed potoroo,"The long-nosed potoroo is a small, hopping mammal native to forests and shrubland of southeastern Australia and Tasmania. A member of the potoroo and bettong family (Potoroidae), it lives alone and digs at night for fungi, roots, or small insects. It is also a marsupial and carries its young in a pouch. The long-nosed potoroo is threatened by habitat loss and introduced species such as cats or foxes. There are two subspecies: P. t. tridactylus on mainland Australia, and P. t. apicalis on Tasmania, with lighter fur."
bf9fb6c1-8c5e-4800-b0ed-bd82b16caf57,mammalia,didelphimorphia,didelphidae,philander,opossum,gray four-eyed opossum,"The gray four-eyed opossum is an opossum species found in Guyana, Suriname, French Guiana, and northern Brazil, at altitudes from sea level to 1600 m, but generally below 1,000 metres (3,300 ft). Its habitats include primary, secondary and disturbed forest. It is one of many opossum species in the order Didelphimorphia and the family Didelphidae."
bfa75aeb-3187-48fe-95b9-f171465cc984,aves,pelecaniformes,ardeidae,ardea,cocoi,cocoi heron,"The cocoi heron is a species of long-legged wading bird in the heron family Ardeidae found across South America. It has predominantly pale grey plumage with a darker grey crest. A carnivore, it hunts fish and crustaceans in shallow water."
bfc09fac-f558-4d7a-9109-61a3422f9b88,mammalia,hyracoidea,procaviidae,dendrohyrax,validus,eastern tree hyrax,"The eastern tree hyrax is a species of mammal within the family Procaviidae. The eastern tree hyrax is the most localized of the tree hyrax species, distributed patchily in a narrow band of lowland and montane forests in Kenya and Tanzania and adjacent islands."
c004d29f-3212-4aad-b951-d719d0fa8c6e,aves,coraciiformes,meropidae,merops,,merops species,
c0169f56-234c-4a67-8f32-f4c9e0a75fcb,mammalia,rodentia,cricetidae,tylomys,,tylomys species,
c0206b78-8e3a-4612-84c7-ba13a36ba3f2,aves,accipitriformes,accipitridae,buteo,jamaicensis,red-tailed hawk,"The red-tailed hawk is a bird of prey and one of the most common hawks in North America. In the United States, it is one of three species colloquially known as the ""chickenhawk"". The red-tailed hawk breeds throughout most of the continent, from western Alaska and northern Canada to as far south as Panama and the West Indies. The red-tailed hawk occupies a wide range of habitats and altitudes including deserts, grasslands, coniferous and deciduous forests, agricultural fields and urban areas. It is absent in areas of unbroken forest and in the high arctic. It is legally protected in Canada, Mexico and the United States by the Migratory Bird Treaty Act."
c0577a50-2d39-469c-acf3-fbc21af92b72,aves,passeriformes,passerellidae,spizella,,spizella species,
c058dab5-e100-4657-914b-261ffc9b5b99,aves,bucerotiformes,bucerotidae,tockus,flavirostris,eastern yellow-billed hornbill,"The Eastern yellow-billed hornbill, also known as the northern yellow-billed hornbill, is a species of hornbill in the family Bucerotidae. It is found in Djibouti, Eritrea, Ethiopia, Kenya, Somalia, South Sudan, Tanzania, and Uganda. It resembles the southern yellow-billed hornbill, but has blackish skin around the eyes."
c0713d33-8210-4579-b354-6768940edfec,aves,strigiformes,strigidae,asio,madagascariensis,madagascar long-eared owl,"The Madagascar owl, also known as the Madagascan owl or Madagascar long-eared owl, is a medium-sized owl endemic to the island of Madagascar. It is sometimes considered to be conspecific with the long-eared owl."
c08336fc-8510-4903-8965-72194422acc6,aves,pelecaniformes,ardeidae,egretta,novaehollandiae,white-faced heron,"The white-faced heron also known as the white-fronted heron, and incorrectly as the grey heron, or blue crane, is a common bird throughout most of Australasia, including New Guinea, the islands of Torres Strait, Indonesia, New Zealand, and all but the driest areas of Australia."
c08c33dd-1794-4d42-9500-003f9fb5ef95,mammalia,dermoptera,,,,dermoptera order,
c09f39da-fcc2-4399-9dbf-bd5bfce6f074,aves,struthioniformes,tinamidae,crypturellus,undulatus,undulated tinamou,The undulated tinamou is a species of ground bird found in a wide range of wooded habitats in eastern and northern South America.
c0a29302-517e-476f-bf1d-cb9f00e651a0,aves,passeriformes,timaliidae,cyanoderma,chrysaeum,golden babbler,The golden babbler is a babbler species in the family Timaliidae. It occurs from the foothills of the Eastern Himalayas to Southeast Asia and inhabits subtropical lowland and montane forests. It is listed as Least Concern on the IUCN Red List because of its wide distribution.
c0ac9ad9-9ef1-4a0d-b1e4-6726615f965e,mammalia,rodentia,sciuridae,trogopterus,,trogopterus species,
c0e52a72-aaea-4fe0-9838-054cd0a57867,aves,passeriformes,campephagidae,,,campephagidae family,
c0f3caec-fa35-45b0-9ce9-5ebee5fa2140,aves,passeriformes,estrildidae,nesocharis,,nesocharis species,
c10547c3-1748-48bf-a451-8066c820f22f,aves,galliformes,phasianidae,meleagris,gallopavo,domestic turkey,"The domestic turkey is a large fowl, one of the two species in the genus Meleagris and the same species as the wild turkey. Although turkey domestication was thought to have occurred in central Mesoamerica at least 2,000 years ago, recent research suggests a possible second domestication event in the area that is now the southwestern United States between 200 BC and 500 AD. However, all of the main domestic turkey varieties today descend from the turkey raised in central Mexico that was subsequently imported into Europe by the Spanish in the 16th century."
c1295146-9df1-4204-9c9b-175a3bc987e5,mammalia,primates,cebidae,cebus,yuracus,andean white-fronted capuchin,
c12accc9-9a76-4d13-b9e3-6357f7412bc7,aves,passeriformes,parulidae,setophaga,coronata,myrtle warbler,"The myrtle warbler is a small New World warbler. It is considered a subspecies of the yellow-rumped warbler and its own species by different classification societies. The myrtle warbler has a northerly and easterly distribution, with the Audubon's warbler farther west. It breeds in much of Canada and the northeastern United States. It is migratory, wintering in the southeastern United States, eastern Central America, and the Caribbean. It is a rare vagrant to western Europe, and has wintered in Great Britain."
c134e0ab-cf96-45ec-bae6-60b94995f71b,mammalia,cetartiodactyla,bovidae,aepyceros,melampus,impala,"The impala or rooibok is a medium-sized antelope found in eastern and southern Africa. The only extant member of the genus Aepyceros, and tribe Aepycerotini, it was first described to Europeans by German zoologist Hinrich Lichtenstein in 1812. Two subspecies are recognised—the grassland-dwelling common impala, and the larger and darker black-faced impala, which lives in slightly more arid, scrubland environments. The impala reaches 70–92 cm (28–36 in) at the shoulder and weighs 40–76 kg (88–168 lb). It features a glossy, reddish brown coat. The male's slender, lyre-shaped horns are 45–92 cm (18–36 in) long."
c150a21e-952d-4665-8a62-a319841c5a56,mammalia,artiodactyla,suidae,sus,scrofa scrofa,domestic pig,"The pig, also called swine or hog, is an omnivorous, domesticated, even-toed, hoofed mammal. It is named the domestic pig when distinguishing it from other members of the genus Sus. Some authorities consider it a subspecies of Sus scrofa ; other authorities consider it a distinct species. Pigs were domesticated in the Neolithic, both in China and in the Near East. When domesticated pigs arrived in Europe, they extensively interbred with wild boar but retained their domesticated features."
c1679de2-13f3-4a44-9eae-16ed7cc7e286,aves,accipitriformes,accipitridae,buteo,regalis,ferruginous hawk,"The ferruginous hawk is a large bird of prey and belongs to the broad-winged buteo hawks. An old colloquial name is ferrugineous rough-leg, due to its similarity to the closely related rough-legged hawk."
c1750080-1f8e-4238-b121-066d700f1641,aves,passeriformes,corvidae,pica,nutalli,yellow-billed magpie,"The yellow-billed magpie, also known as the California magpie, is a large corvid that inhabits California's Central Valley and the adjacent chaparral foothills and mountains. Apart from its having a yellow bill and a yellow streak around the eye, it is virtually identical to the black-billed magpie (Pica hudsonia) found in much of the rest of North America. 
The scientific name commemorates the English naturalist Thomas Nuttall."
c17f977b-3f04-41e1-9ad2-4958a0a18a4c,aves,galliformes,cracidae,crax,fasciolata,bare-faced curassow,"The bare-faced curassow is a species of bird in the family Cracidae, the chachalacas, guans, curassows, etc. It is found in Brazil, Paraguay, and eastern Bolivia, and extreme northeast Argentina, in the cerrado, pantanal, and the southeastern region of the Amazon basin. Its natural habitats are subtropical or tropical dry forest and subtropical or tropical moist lowland forest."
